gene	go_term	go_slim_term	cellular_component
tsp-14	GO:0005768	GO:0005768	endosome
tsp-14	GO:0005886	GO:0005886	plasma membrane
tsp-14	GO:0010008;GO:0016020;GO:0016323;GO:0016324;GO:0030659;GO:0031901;GO:0031902;GO:0055038	GO:0016020	membrane
tsp-14	GO:0031410	GO:0031410	cytoplasmic vesicle
tsp-17	GO:0005886	GO:0005886	plasma membrane
tsp-17	GO:0016020	GO:0016020	membrane
tsp-17	GO:0042995	GO:0042995	cell projection
tsp-17	GO:0030424;GO:0030425	GO:0043005	neuron projection
tsp-17	GO:0048471		
tsp-20	GO:0005886	GO:0005886	plasma membrane
tsp-20	GO:0016020	GO:0016020	membrane
tsp-21	GO:0005886	GO:0005886	plasma membrane
tsp-21	GO:0016020;GO:0016323;GO:0030659	GO:0016020	membrane
tsp-21	GO:0031410	GO:0031410	cytoplasmic vesicle
tsp-5	GO:0005886	GO:0005886	plasma membrane
tsp-5	GO:0016020	GO:0016020	membrane
tsp-6	GO:0005886	GO:0005886	plasma membrane
tsp-6	GO:0016020	GO:0016020	membrane
tsp-7	GO:0005886	GO:0005886	plasma membrane
tsp-7	GO:0016020	GO:0016020	membrane
tsp-8	GO:0005886	GO:0005886	plasma membrane
tsp-8	GO:0016020	GO:0016020	membrane
tsp-9	GO:0005886	GO:0005886	plasma membrane
tsp-9	GO:0016020	GO:0016020	membrane
tspo-1	GO:0005741;GO:0016020	GO:0016020	membrane
tsr-1	GO:0005737	GO:0005737	cytoplasm
tsr-2	GO:0005634	GO:0005634	nucleus
ttbk-7	GO:0005634	GO:0005634	nucleus
ttbk-7	GO:0005737	GO:0005737	cytoplasm
ttbk-7	GO:0015630	GO:0005856	cytoskeleton
ttc-37	GO:0055087	GO:0032991	protein-containing complex
ttc-7	GO:0005886	GO:0005886	plasma membrane
ttll-5	GO:0036064	GO:0005815	microtubule organizing center
ttm-1	GO:0005886	GO:0005886	plasma membrane
ttm-1	GO:0016020;GO:0016324;GO:0030659	GO:0016020	membrane
ttm-1	GO:0031410	GO:0031410	cytoplasmic vesicle
ttm-5	GO:0016020	GO:0016020	membrane
ttx-1	GO:0005634	GO:0005634	nucleus
ttx-3	GO:0005634	GO:0005634	nucleus
ttx-3	GO:0042995	GO:0042995	cell projection
ttx-3	GO:0030424	GO:0043005	neuron projection
ttx-3	GO:0043204		
ttx-7	GO:0005737	GO:0005737	cytoplasm
tub-1	GO:0005737	GO:0005737	cytoplasm
tub-1	GO:0005929;GO:0097730	GO:0005929	cilium
tub-1	GO:1990075	GO:0016020	membrane
tub-1	GO:0042995	GO:0042995	cell projection
tub-1	GO:0030424;GO:0030425	GO:0043005	neuron projection
tufm-1	GO:0005739	GO:0005739	mitochondrion
twk-20	GO:0005886	GO:0005886	plasma membrane
twk-20	GO:0016020	GO:0016020	membrane
twk-21	GO:0005886	GO:0005886	plasma membrane
twk-21	GO:0016020	GO:0016020	membrane
twk-22	GO:0005886	GO:0005886	plasma membrane
twk-22	GO:0016020	GO:0016020	membrane
twk-26	GO:0005886	GO:0005886	plasma membrane
twk-26	GO:0016020	GO:0016020	membrane
twk-33	GO:0005886	GO:0005886	plasma membrane
twk-33	GO:0016020	GO:0016020	membrane
twk-34	GO:0005886	GO:0005886	plasma membrane
twk-34	GO:0016020	GO:0016020	membrane
twk-39	GO:0005886	GO:0005886	plasma membrane
twk-39	GO:0016020	GO:0016020	membrane
twk-45	GO:0005886	GO:0005886	plasma membrane
twk-45	GO:0016020	GO:0016020	membrane
twk-46	GO:0005886	GO:0005886	plasma membrane
twk-46	GO:0016020	GO:0016020	membrane
twk-48	GO:0005886	GO:0005886	plasma membrane
twk-48	GO:0016020	GO:0016020	membrane
twnk-1	GO:0005739	GO:0005739	mitochondrion
twnk-1	GO:0042645	GO:0043226	organelle
txdc-12.1	GO:0005783	GO:0005783	endoplasmic reticulum
txdc-12.2	GO:0005783	GO:0005783	endoplasmic reticulum
txdc-15	GO:0005929	GO:0005929	cilium
txdc-15	GO:0016020	GO:0016020	membrane
txt-2			
tyms-1	GO:0005739	GO:0005739	mitochondrion
tyms-1	GO:0005829	GO:0005829	cytosol
tyr-1			
tyr-2			
tyr-3			
tyr-4			
tyr-5			
tyr-6			
tyra-3	GO:0005886	GO:0005886	plasma membrane
tyra-3	GO:0016020	GO:0016020	membrane
tyra-3	GO:0030425	GO:0043005	neuron projection
tyra-3	GO:0045202	GO:0045202	synapse
uaf-1	GO:0005634	GO:0005634	nucleus
uaf-1	GO:0005654	GO:0005654	nucleoplasm
uaf-1	GO:0000243;GO:0005681;GO:0071004;GO:0089701	GO:0032991	protein-containing complex
uaf-1	GO:0016607	GO:0043226	organelle
uba-1	GO:0005634	GO:0005634	nucleus
uba-1	GO:0005737	GO:0005737	cytoplasm
uba-2	GO:0005737	GO:0005737	cytoplasm
uba-2	GO:0031510	GO:0032991	protein-containing complex
uba-5	GO:0005737	GO:0005737	cytoplasm
uba-5	GO:0005829	GO:0005829	cytosol
ubc-1	GO:0031371;GO:0033503	GO:0032991	protein-containing complex
ubc-3			
ubc-8	GO:0005634	GO:0005634	nucleus
ubc-9	GO:0005634	GO:0005634	nucleus
ubc-9	GO:0005635	GO:0005635	nuclear envelope
ubh-1	GO:0005737	GO:0005737	cytoplasm
ubh-2	GO:0005737	GO:0005737	cytoplasm
ubh-3	GO:0005737	GO:0005737	cytoplasm
ubh-4	GO:0005737	GO:0005737	cytoplasm
ubq-2	GO:0005634	GO:0005634	nucleus
ubq-2	GO:0005737	GO:0005737	cytoplasm
ubq-2	GO:0005840	GO:0005840	ribosome
ubq-2	GO:1990904	GO:0032991	protein-containing complex
ubql-1	GO:0005829	GO:0005829	cytosol
ubr-1	GO:0005737	GO:0005737	cytoplasm
ubr-1	GO:0016020	GO:0016020	membrane
ubr-1	GO:0000151	GO:0032991	protein-containing complex
ubr-4			
ubr-5	GO:0005634	GO:0005634	nucleus
ubr-5	GO:0005737	GO:0005737	cytoplasm
ubxn-4	GO:0005783	GO:0005783	endoplasmic reticulum
ubxn-4	GO:0005789;GO:0016020	GO:0016020	membrane
ucp-4	GO:0005739	GO:0005739	mitochondrion
ucp-4	GO:0005743;GO:0016020	GO:0016020	membrane
ucr-1	GO:0005739	GO:0005739	mitochondrion
ucr-1	GO:0005759		
ucr-2.1	GO:0005739	GO:0005739	mitochondrion
ucr-2.1	GO:0016020	GO:0016020	membrane
ucr-2.2	GO:0005739	GO:0005739	mitochondrion
ucr-2.2	GO:0016020	GO:0016020	membrane
ucr-2.2	GO:0005759		
ucr-2.3	GO:0005739	GO:0005739	mitochondrion
ucr-2.3	GO:0016020	GO:0016020	membrane
ucr-2.3	GO:0005759		
ufc-1	GO:0005737	GO:0005737	cytoplasm
ufc-1	GO:0055120		
ufd-1	GO:0005634	GO:0005634	nucleus
ufd-1	GO:0005737	GO:0005737	cytoplasm
ufd-1	GO:0034098	GO:0032991	protein-containing complex
ufm-1	GO:0005634	GO:0005634	nucleus
ufm-1	GO:0005737	GO:0005737	cytoplasm
ugt-10	GO:0016020	GO:0016020	membrane
ugt-12	GO:0016020	GO:0016020	membrane
ugt-13	GO:0016020	GO:0016020	membrane
ugt-15	GO:0016020	GO:0016020	membrane
ugt-16	GO:0016020	GO:0016020	membrane
ugt-17	GO:0016020	GO:0016020	membrane
ugt-18	GO:0016020	GO:0016020	membrane
ugt-19	GO:0016020	GO:0016020	membrane
ugt-20	GO:0016020	GO:0016020	membrane
ugt-21	GO:0016020	GO:0016020	membrane
ugt-22	GO:0016020	GO:0016020	membrane
ugt-23	GO:0016020	GO:0016020	membrane
ugt-25	GO:0016020	GO:0016020	membrane
ugt-26	GO:0016020	GO:0016020	membrane
ugt-27	GO:0016020	GO:0016020	membrane
ugt-29	GO:0016020	GO:0016020	membrane
ugt-32	GO:0016020	GO:0016020	membrane
ugt-34	GO:0016020	GO:0016020	membrane
ugt-37	GO:0016020	GO:0016020	membrane
ugt-39	GO:0016020	GO:0016020	membrane
ugt-40	GO:0016020	GO:0016020	membrane
ugt-41	GO:0016020	GO:0016020	membrane
ugt-42	GO:0016020	GO:0016020	membrane
ugt-44	GO:0016020	GO:0016020	membrane
ugt-45	GO:0016020	GO:0016020	membrane
ugt-46	GO:0016020	GO:0016020	membrane
ugt-47	GO:0016020	GO:0016020	membrane
ugt-48	GO:0016020	GO:0016020	membrane
ugt-49	GO:0016020	GO:0016020	membrane
ugt-50	GO:0016020	GO:0016020	membrane
ugt-52	GO:0016020	GO:0016020	membrane
ugt-61	GO:0016020	GO:0016020	membrane
ugt-62	GO:0016020	GO:0016020	membrane
ugt-66	GO:0016020	GO:0016020	membrane
ugt-67	GO:0016020	GO:0016020	membrane
ugt-7	GO:0016020	GO:0016020	membrane
ugt-8	GO:0016020	GO:0016020	membrane
ugtp-1	GO:0000139;GO:0016020	GO:0016020	membrane
ugtp-1	GO:0060473	GO:0031410	cytoplasmic vesicle
ugtp-1	GO:0005797		
ula-1	GO:0005737	GO:0005737	cytoplasm
ulp-1	GO:0005634	GO:0005634	nucleus
ulp-1	GO:0005635	GO:0005635	nuclear envelope
ulp-5	GO:0005634	GO:0005634	nucleus
umps-1	GO:0005737	GO:0005737	cytoplasm
unc-1	GO:0005886	GO:0005886	plasma membrane
unc-1	GO:0016020	GO:0016020	membrane
unc-1	GO:0005911;GO:0005921;GO:0070161	GO:0030054	cell junction
unc-1	GO:0030424;GO:0043005	GO:0043005	neuron projection
unc-10	GO:0098831	GO:0005737	cytoplasm
unc-10	GO:0016020;GO:0042734	GO:0016020	membrane
unc-10	GO:0030424	GO:0043005	neuron projection
unc-10	GO:0045202	GO:0045202	synapse
unc-10	GO:0048786		
unc-103	GO:0005886	GO:0005886	plasma membrane
unc-103	GO:0016020	GO:0016020	membrane
unc-103	GO:0034702	GO:0032991	protein-containing complex
unc-104	GO:0005737;GO:1904115	GO:0005737	cytoplasm
unc-104	GO:0005856	GO:0005856	cytoskeleton
unc-104	GO:0005886	GO:0005886	plasma membrane
unc-104	GO:0005871	GO:0032991	protein-containing complex
unc-104	GO:0042995	GO:0042995	cell projection
unc-104	GO:0030424;GO:0030425	GO:0043005	neuron projection
unc-104	GO:0005874;GO:0043025;GO:0098793		
unc-105	GO:0005886	GO:0005886	plasma membrane
unc-105	GO:0016020	GO:0016020	membrane
unc-11	GO:0005794	GO:0005794	Golgi apparatus
unc-11	GO:0005905;GO:0016020;GO:0042734	GO:0016020	membrane
unc-11	GO:0008021;GO:0030136;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-11	GO:0098894		
unc-112	GO:0005737	GO:0005737	cytoplasm
unc-112	GO:0005886	GO:0005886	plasma membrane
unc-112	GO:0016020	GO:0016020	membrane
unc-112	GO:0030055	GO:0030054	cell junction
unc-112	GO:0031430;GO:0055120		
unc-116	GO:0005635	GO:0005635	nuclear envelope
unc-116	GO:0005737;GO:0032839;GO:1904115	GO:0005737	cytoplasm
unc-116	GO:0005856	GO:0005856	cytoskeleton
unc-116	GO:0005871;GO:0016938	GO:0032991	protein-containing complex
unc-116	GO:0043005	GO:0043005	neuron projection
unc-116	GO:0045202	GO:0045202	synapse
unc-116	GO:0005874		
unc-119	GO:0005929	GO:0005929	cilium
unc-119	GO:0030424	GO:0043005	neuron projection
unc-120	GO:0005634	GO:0005634	nucleus
unc-122	GO:0005576	GO:0005576	extracellular region
unc-122	GO:0016020;GO:0045211	GO:0016020	membrane
unc-122	GO:0005615		
unc-13	GO:0005886	GO:0005886	plasma membrane
unc-13	GO:0030672;GO:0042734	GO:0016020	membrane
unc-13	GO:0031594;GO:0045202	GO:0045202	synapse
unc-13	GO:0043195;GO:0048786;GO:0098793		
unc-130	GO:0005634	GO:0005634	nucleus
unc-14	GO:0031410	GO:0031410	cytoplasmic vesicle
unc-14	GO:0043005	GO:0043005	neuron projection
unc-16	GO:0005737	GO:0005737	cytoplasm
unc-16	GO:0030424	GO:0043005	neuron projection
unc-16	GO:0043194;GO:0043679;GO:0044297;GO:0048471		
unc-17	GO:0005886	GO:0005886	plasma membrane
unc-17	GO:0016020;GO:0030672;GO:0031090	GO:0016020	membrane
unc-17	GO:0008021;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-17	GO:0030121;GO:0030122	GO:0032991	protein-containing complex
unc-17	GO:0043005	GO:0043005	neuron projection
unc-17	GO:0045202;GO:0060076	GO:0045202	synapse
unc-17	GO:0043195		
unc-18	GO:0005737	GO:0005737	cytoplasm
unc-18	GO:0005829	GO:0005829	cytosol
unc-18	GO:0005886	GO:0005886	plasma membrane
unc-18	GO:0016020	GO:0016020	membrane
unc-18	GO:0030141	GO:0031410	cytoplasmic vesicle
unc-18	GO:0042995	GO:0042995	cell projection
unc-18	GO:0030424	GO:0043005	neuron projection
unc-18	GO:0045202	GO:0045202	synapse
unc-18	GO:0098793		
unc-2	GO:0016020;GO:0016323;GO:0048787	GO:0016020	membrane
unc-2	GO:0005891;GO:0034702	GO:0032991	protein-containing complex
unc-2	GO:0098793		
unc-22	GO:0005737	GO:0005737	cytoplasm
unc-22	GO:0030017;GO:0031430;GO:0031672		
unc-25	GO:0005737	GO:0005737	cytoplasm
unc-25	GO:0008021	GO:0031410	cytoplasmic vesicle
unc-25	GO:0030424	GO:0043005	neuron projection
unc-25	GO:0060077	GO:0045202	synapse
unc-25	GO:0043025;GO:0043204		
unc-26	GO:0005737	GO:0005737	cytoplasm
unc-26	GO:0016020	GO:0016020	membrane
unc-26	GO:0008021;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-26	GO:0045202	GO:0045202	synapse
unc-27	GO:0005861	GO:0032991	protein-containing complex
unc-27	GO:0030017		
unc-29	GO:0005886	GO:0005886	plasma membrane
unc-29	GO:0016020;GO:0045211	GO:0016020	membrane
unc-29	GO:0005892	GO:0032991	protein-containing complex
unc-29	GO:0043005	GO:0043005	neuron projection
unc-29	GO:0045202	GO:0045202	synapse
unc-29	GO:0043025		
unc-3	GO:0005634	GO:0005634	nucleus
unc-30	GO:0005634	GO:0005634	nucleus
unc-31	GO:0016020;GO:0030659	GO:0016020	membrane
unc-31	GO:0031045;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-31	GO:0030424	GO:0043005	neuron projection
unc-31	GO:0045202	GO:0045202	synapse
unc-31	GO:0043025;GO:0098793		
unc-32	GO:0005886	GO:0005886	plasma membrane
unc-32	GO:0016020	GO:0016020	membrane
unc-32	GO:0000220;GO:0016471;GO:0033179	GO:0032991	protein-containing complex
unc-32	GO:0045202	GO:0045202	synapse
unc-33	GO:0005829	GO:0005829	cytosol
unc-33	GO:0042995	GO:0042995	cell projection
unc-33	GO:0030424;GO:0030425;GO:0043005	GO:0043005	neuron projection
unc-34	GO:0005737	GO:0005737	cytoplasm
unc-34	GO:0005886	GO:0005886	plasma membrane
unc-34	GO:0005925;GO:0030054	GO:0030054	cell junction
unc-34	GO:0031252;GO:0032433		
unc-36	GO:0005886	GO:0005886	plasma membrane
unc-36	GO:0005789;GO:0016020	GO:0016020	membrane
unc-36	GO:0005891;GO:0034702	GO:0032991	protein-containing complex
unc-38	GO:0005886	GO:0005886	plasma membrane
unc-38	GO:0016020;GO:0045211	GO:0016020	membrane
unc-38	GO:0005892	GO:0032991	protein-containing complex
unc-38	GO:0043005	GO:0043005	neuron projection
unc-38	GO:0045202	GO:0045202	synapse
unc-39	GO:0005634	GO:0005634	nucleus
unc-39	GO:0005667	GO:0032991	protein-containing complex
unc-40	GO:0005886	GO:0005886	plasma membrane
unc-40	GO:0016020;GO:0031253	GO:0016020	membrane
unc-40	GO:0043235	GO:0032991	protein-containing complex
unc-40	GO:0044295		
unc-42	GO:0005634	GO:0005634	nucleus
unc-43	GO:0005737;GO:1904115	GO:0005737	cytoplasm
unc-43	GO:0042995	GO:0042995	cell projection
unc-43	GO:0030424;GO:0043005	GO:0043005	neuron projection
unc-43	GO:0014069	GO:0043226	organelle
unc-43	GO:0043204		
unc-44	GO:0005737	GO:0005737	cytoplasm
unc-44	GO:0005856	GO:0005856	cytoskeleton
unc-44	GO:0016020	GO:0016020	membrane
unc-44	GO:0016328		
unc-45	GO:0005737;GO:0005938	GO:0005737	cytoplasm
unc-45	GO:0005886	GO:0005886	plasma membrane
unc-45	GO:0032154	GO:0016020	membrane
unc-45	GO:0048471		
unc-47	GO:0016020;GO:0030659;GO:0030672	GO:0016020	membrane
unc-47	GO:0008021;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-47	GO:0044292;GO:0044306		
unc-49	GO:0005886	GO:0005886	plasma membrane
unc-49	GO:0016020;GO:0045211	GO:0016020	membrane
unc-49	GO:0034707;GO:1902711	GO:0032991	protein-containing complex
unc-49	GO:0031594;GO:0045202	GO:0045202	synapse
unc-49	GO:0098794		
unc-51	GO:0005737	GO:0005737	cytoplasm
unc-51	GO:0005776	GO:0005773	vacuole
unc-51	GO:0005829	GO:0005829	cytosol
unc-51	GO:0034045	GO:0016020	membrane
unc-51	GO:1902554	GO:0032991	protein-containing complex
unc-51	GO:0030424;GO:0043005	GO:0043005	neuron projection
unc-51	GO:0000407;GO:0043025		
unc-52	GO:0005576	GO:0005576	extracellular region
unc-52	GO:0005737	GO:0005737	cytoplasm
unc-52	GO:0016020	GO:0016020	membrane
unc-52	GO:0005604;GO:0031012	GO:0031012	extracellular matrix
unc-52	GO:0031430;GO:0055120		
unc-53	GO:0005737	GO:0005737	cytoplasm
unc-54	GO:0005737	GO:0005737	cytoplasm
unc-54	GO:0005859;GO:0016459;GO:0016460	GO:0032991	protein-containing complex
unc-54	GO:0030016	GO:0043226	organelle
unc-54	GO:0005863;GO:0031672;GO:0032982		
unc-55	GO:0005634	GO:0005634	nucleus
unc-55	GO:0090575	GO:0032991	protein-containing complex
unc-57	GO:0005737	GO:0005737	cytoplasm
unc-57	GO:0016020	GO:0016020	membrane
unc-57	GO:0008021;GO:0031410	GO:0031410	cytoplasmic vesicle
unc-57	GO:0031594;GO:0045202;GO:0098978	GO:0045202	synapse
unc-57	GO:0098793		
unc-59	GO:0005856;GO:0005940;GO:0015630	GO:0005856	cytoskeleton
unc-59	GO:0032154	GO:0016020	membrane
unc-59	GO:0031105	GO:0032991	protein-containing complex
unc-59	GO:0030496;GO:0032153		
unc-6	GO:0005576	GO:0005576	extracellular region
unc-6	GO:0005737	GO:0005737	cytoplasm
unc-6	GO:0005604	GO:0031012	extracellular matrix
unc-6	GO:0030424	GO:0043005	neuron projection
unc-61	GO:0005737	GO:0005737	cytoplasm
unc-61	GO:0005856;GO:0005940;GO:0015630	GO:0005856	cytoskeleton
unc-61	GO:0016020;GO:0032154	GO:0016020	membrane
unc-61	GO:0031105	GO:0032991	protein-containing complex
unc-61	GO:0030496;GO:0032153		
unc-62	GO:0005634	GO:0005634	nucleus
unc-62	GO:0000785		
unc-63	GO:0005886	GO:0005886	plasma membrane
unc-63	GO:0016020;GO:0045211	GO:0016020	membrane
unc-63	GO:0005892	GO:0032991	protein-containing complex
unc-63	GO:0043005	GO:0043005	neuron projection
unc-63	GO:0031594;GO:0045202	GO:0045202	synapse
unc-64	GO:0005886	GO:0005886	plasma membrane
unc-64	GO:0016020;GO:0016323	GO:0016020	membrane
unc-64	GO:0031201	GO:0032991	protein-containing complex
unc-64	GO:0042995	GO:0042995	cell projection
unc-64	GO:0030424;GO:0030425	GO:0043005	neuron projection
unc-64	GO:0045202	GO:0045202	synapse
unc-64	GO:0012505;GO:0043025;GO:0043204;GO:0098793		
unc-68	GO:0016529	GO:0005783	endoplasmic reticulum
unc-68	GO:0016020;GO:0033017	GO:0016020	membrane
unc-68	GO:0031674		
unc-7	GO:0005886	GO:0005886	plasma membrane
unc-7	GO:0016020;GO:0032589	GO:0016020	membrane
unc-7	GO:0005911;GO:0005921;GO:0070161	GO:0030054	cell junction
unc-70	GO:0005737;GO:0005938	GO:0005737	cytoplasm
unc-70	GO:0005829	GO:0005829	cytosol
unc-70	GO:0005856;GO:0030864	GO:0005856	cytoskeleton
unc-70	GO:0005886	GO:0005886	plasma membrane
unc-70	GO:0016020	GO:0016020	membrane
unc-70	GO:0030054	GO:0030054	cell junction
unc-70	GO:0008091	GO:0032991	protein-containing complex
unc-70	GO:0042995	GO:0042995	cell projection
unc-70	GO:0016328;GO:0031430;GO:0031674;GO:0055120		
unc-71	GO:0005886	GO:0005886	plasma membrane
unc-71	GO:0016020	GO:0016020	membrane
unc-73	GO:0005737	GO:0005737	cytoplasm
unc-73	GO:0036194	GO:0042995	cell projection
unc-73	GO:0030424	GO:0043005	neuron projection
unc-73	GO:0019898		
unc-75	GO:0005634	GO:0005634	nucleus
unc-75	GO:0005737	GO:0005737	cytoplasm
unc-75	GO:1990904	GO:0032991	protein-containing complex
unc-75	GO:0016607	GO:0043226	organelle
unc-75	GO:0045202	GO:0045202	synapse
unc-76	GO:0005737;GO:1904115	GO:0005737	cytoplasm
unc-76	GO:0030424	GO:0043005	neuron projection
unc-76	GO:0043025;GO:0048471		
unc-77	GO:0005886	GO:0005886	plasma membrane
unc-77	GO:0016020	GO:0016020	membrane
unc-77	GO:0034702	GO:0032991	protein-containing complex
unc-77	GO:0030424	GO:0043005	neuron projection
unc-79	GO:0030424	GO:0043005	neuron projection
unc-8	GO:0005886	GO:0005886	plasma membrane
unc-8	GO:0016020	GO:0016020	membrane
unc-8	GO:0043025		
unc-82	GO:0031430		
unc-83	GO:0005634	GO:0005634	nucleus
unc-83	GO:0005635	GO:0005635	nuclear envelope
unc-83	GO:0005640;GO:0016020;GO:0031965	GO:0016020	membrane
unc-83	GO:0034993	GO:0032991	protein-containing complex
unc-85	GO:0005634	GO:0005634	nucleus
unc-85	GO:0000785		
unc-86	GO:0005634	GO:0005634	nucleus
unc-86	GO:0090575	GO:0032991	protein-containing complex
unc-89	GO:0005737	GO:0005737	cytoplasm
unc-89	GO:0031430;GO:0031672		
unc-9	GO:0005886	GO:0005886	plasma membrane
unc-9	GO:0016020	GO:0016020	membrane
unc-9	GO:0005911;GO:0005921;GO:0070161	GO:0030054	cell junction
unc-94	GO:0005737	GO:0005737	cytoplasm
unc-94	GO:0005856;GO:1990357	GO:0005856	cytoskeleton
unc-94	GO:0030016	GO:0043226	organelle
unc-94	GO:0005865		
unc-97	GO:0005634	GO:0005634	nucleus
unc-97	GO:0005654	GO:0005654	nucleoplasm
unc-97	GO:0005737	GO:0005737	cytoplasm
unc-97	GO:0009925	GO:0016020	membrane
unc-97	GO:0005911;GO:0005912;GO:0005925;GO:0070161	GO:0030054	cell junction
unc-97	GO:0031430;GO:0055120		
ung-1	GO:0005634	GO:0005634	nucleus
ung-1	GO:0005739	GO:0005739	mitochondrion
upp-1	GO:0005737	GO:0005737	cytoplasm
upp-1	GO:0005829	GO:0005829	cytosol
uroc-1			
usp-14	GO:0000502	GO:0032991	protein-containing complex
usp-3	GO:0005737	GO:0005737	cytoplasm
usp-33	GO:0005634	GO:0005634	nucleus
usp-33	GO:0005829	GO:0005829	cytosol
usp-4			
usp-48	GO:0005634	GO:0005634	nucleus
usp-48	GO:0005694	GO:0005694	chromosome
usp-48	GO:0005829	GO:0005829	cytosol
usp-50	GO:0005769	GO:0005768	endosome
utx-1	GO:0005634	GO:0005634	nucleus
utx-1	GO:0044666	GO:0032991	protein-containing complex
uvs-1	GO:0005694	GO:0005694	chromosome
vab-1	GO:0005886	GO:0005886	plasma membrane
vab-1	GO:0016020	GO:0016020	membrane
vab-1	GO:0043235	GO:0032991	protein-containing complex
vab-1	GO:0030424	GO:0043005	neuron projection
vab-10	GO:0005737	GO:0005737	cytoplasm
vab-10	GO:0005856	GO:0005856	cytoskeleton
vab-10	GO:0005886	GO:0005886	plasma membrane
vab-10	GO:0009925;GO:0016020;GO:0016324	GO:0016020	membrane
vab-10	GO:0030056	GO:0030054	cell junction
vab-10	GO:0005874;GO:0005882		
vab-15	GO:0005634	GO:0005634	nucleus
vab-19	GO:0005737	GO:0005737	cytoplasm
vab-19	GO:0005856	GO:0005856	cytoskeleton
vab-19	GO:0005911;GO:0030055;GO:0030056	GO:0030054	cell junction
vab-19	GO:0005882		
vab-2	GO:0005886	GO:0005886	plasma membrane
vab-2	GO:0016020	GO:0016020	membrane
vab-2	GO:0030424	GO:0043005	neuron projection
vab-2	GO:0009897		
vab-23	GO:0005634	GO:0005634	nucleus
vab-23	GO:0016607	GO:0043226	organelle
vab-3	GO:0005634	GO:0005634	nucleus
vab-3	GO:0005737	GO:0005737	cytoplasm
vab-8	GO:0005737	GO:0005737	cytoplasm
vab-8	GO:0005856	GO:0005856	cytoskeleton
vab-8	GO:0005865;GO:0005874		
vab-9	GO:0016020	GO:0016020	membrane
vab-9	GO:0005911;GO:0030054;GO:0070161	GO:0030054	cell junction
vacl-14	GO:0010008;GO:0016020	GO:0016020	membrane
vacl-14	GO:0070772	GO:0032991	protein-containing complex
vacl-14	GO:0012505		
vang-1	GO:0005886	GO:0005886	plasma membrane
vang-1	GO:0016020;GO:0016323;GO:0016324	GO:0016020	membrane
vars-1	GO:0005829	GO:0005829	cytosol
vav-1	GO:0005737	GO:0005737	cytoplasm
vbh-1	GO:0005634	GO:0005634	nucleus
vbh-1	GO:0005737	GO:0005737	cytoplasm
vbh-1	GO:0010494;GO:0043186	GO:0043226	organelle
vdac-1	GO:0005739	GO:0005739	mitochondrion
vdac-1	GO:0005741;GO:0016020	GO:0016020	membrane
vdac-1	GO:0046930	GO:0032991	protein-containing complex
vem-1	GO:0016020	GO:0016020	membrane
vem-1	GO:0042995	GO:0042995	cell projection
vem-1	GO:0030424	GO:0043005	neuron projection
vem-1	GO:0012505		
vep-1	GO:0005634	GO:0005634	nucleus
vep-1	GO:0000126	GO:0032991	protein-containing complex
ver-1	GO:0005886	GO:0005886	plasma membrane
ver-1	GO:0016020	GO:0016020	membrane
ver-1	GO:0043235	GO:0032991	protein-containing complex
ver-3	GO:0005886	GO:0005886	plasma membrane
ver-3	GO:0016020	GO:0016020	membrane
ver-3	GO:0043235	GO:0032991	protein-containing complex
ver-4	GO:0005886	GO:0005886	plasma membrane
ver-4	GO:0016020	GO:0016020	membrane
ver-4	GO:0043235	GO:0032991	protein-containing complex
vgln-1			
vglu-2	GO:0016020;GO:0030672	GO:0016020	membrane
vglu-2	GO:0060076	GO:0045202	synapse
vglu-3	GO:0016020;GO:0030672	GO:0016020	membrane
vglu-3	GO:0060076	GO:0045202	synapse
vha-1	GO:0016020;GO:0045121	GO:0016020	membrane
vha-1	GO:0033177;GO:0033179	GO:0032991	protein-containing complex
vha-11	GO:0005737	GO:0005737	cytoplasm
vha-11	GO:0016020	GO:0016020	membrane
vha-11	GO:0000221;GO:0016471;GO:0033180	GO:0032991	protein-containing complex
vha-12	GO:0033180	GO:0032991	protein-containing complex
vha-13	GO:0033180	GO:0032991	protein-containing complex
